"t","X1","X2","X3","X4","X5","CV4","CV2","CV1","CV3"
"0.0","X1_B","X2_E","X3_D","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.0021362872103867824","X1_B","X2_E","X3_A","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.0023540264085163986","X1_B","X2_E","X3_C","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.00942296031767499","X1_B","X2_D","X3_C","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.01694016224456639","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.07603946982863297","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.10679737313464976","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.13090993618121163","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.17549442113471492","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.1958061788630249","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.20781466175208785","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.2393731971618782","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.26032825319239955","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.2612376817518673","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.2796831108328471","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.3157077564671461","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.33065586058625007","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.33456397523942","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.33713651313409526","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.35372681444672555","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.37868804185372507","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.39162983925992423","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.48038779334715836","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.5187587078064051","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.5976415267627901","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.688092227421482","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.7227062949986075","X1_C","X2_D","X3_B","X4_B","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.7945199388868631","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"0.9001759223703951","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.017479412664547","X1_C","X2_E","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.0385367862752894","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.1661815954581842","X1_A","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.1743860976433218","X1_D","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.1776058008601589","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.311325863799735","X1_C","X2_D","X3_D","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.3141436093229382","X1_C","X2_D","X3_C","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.371105034846265","X1_C","X2_D","X3_A","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.3735461123744213","X1_C","X2_D","X3_D","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.4164613436613522","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.4165503216424602","X1_C","X2_D","X3_E","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.5500578697872913","X1_C","X2_D","X3_D","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.5747204831031776","X1_C","X2_D","X3_A","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.6576466024780916","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.6583768690800376","X1_C","X2_D","X3_A","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.6779496420685767","X1_C","X2_D","X3_E","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.7336971244731152","X1_C","X2_D","X3_D","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.802472103570305","X1_C","X2_D","X3_E","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.8403417556092898","X1_C","X2_D","X3_C","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.8840507248473166","X1_C","X2_D","X3_D","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.8936838998994137","X1_C","X2_D","X3_A","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.9040886162418562","X1_C","X2_D","X3_D","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"1.984387062295992","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.009321637416902","X1_C","X2_D","X3_E","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.02278517315679","X1_C","X2_D","X3_B","X4_A","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.159815902201422","X1_C","X2_D","X3_B","X4_B","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.187953875618197","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.3264661398738062","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.4014341456298425","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.440586286154973","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.455830770316325","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.500720995318292","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.560983015575886","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.5738484322993136","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.616131206456771","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.670690469886852","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.672720389041109","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.7092206163836807","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.7601199336163424","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.805704962543631","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.8440734393298115","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.9504492194633243","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"2.9623940359384906","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.0172746507831025","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.027098252159833","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.048018066429542","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.1301030857254766","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.132916749990263","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.2262605029250775","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.2441386601083786","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.285378184512077","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.3921639500873373","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.401263931329448","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.4920837069618353","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.5985234097846566","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.605304671586343","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.630268975002708","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.68158007192887","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.686796907927872","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.705869992499501","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.7247935321693824","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.731650165079846","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.748370293816775","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.8607792779436503","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.8716422696160593","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.920622042917756","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"3.941275642716655","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.064376492043442","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.101316607328064","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.116407019062988","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.116810306579568","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.132700732644713","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.138336441777229","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.154683347209294","X1_B","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.22123211352308","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.2483876063397865","X1_D","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.3029798674130575","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.305121707389355","X1_C","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.320242273824097","X1_E","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.369158820244952","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.529304992247871","X1_A","X2_D","X3_A","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.5816616947406485","X1_A","X2_D","X3_D","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.597994084084376","X1_A","X2_D","X3_E","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.599980821823971","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.626168898063205","X1_A","X2_D","X3_E","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.640037827572435","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"4.804555690643354","X1_A","X2_D","X3_B","X4_C","X5_E","CV4_A","CV2_A","CV1_B","CV3_A"
"4.839735333226966","X1_A","X2_D","X3_B","X4_C","X5_C","CV4_A","CV2_A","CV1_B","CV3_A"
"4.949286781898592","X1_A","X2_D","X3_B","X4_C","X5_B","CV4_A","CV2_A","CV1_B","CV3_A"
"5.00336079536796","X1_A","X2_D","X3_B","X4_C","X5_E","CV4_A","CV2_A","CV1_B","CV3_A"
"5.017819505736627","X1_A","X2_D","X3_B","X4_C","X5_C","CV4_A","CV2_A","CV1_B","CV3_A"
"5.123106357916444","X1_A","X2_D","X3_B","X4_C","X5_D","CV4_A","CV2_A","CV1_B","CV3_A"
"5.294522469563765","X1_C","X2_D","X3_B","X4_C","X5_D","CV4_A","CV2_A","CV1_B","CV3_A"
"5.298054082702471","X1_E","X2_D","X3_B","X4_C","X5_D","CV4_A","CV2_A","CV1_B","CV3_A"
