"t","X1","X2","X3","X4","X5","CV4","CV2","CV1","CV3"
"0.0","X1_B","X2_B","X3_C","X4_D","X5_C","CV4_B","CV2_B","CV1_B","CV3_B"
"0.005286632178732413","X1_B","X2_B","X3_C","X4_E","X5_C","CV4_B","CV2_B","CV1_B","CV3_B"
"0.025063458398285936","X1_B","X2_B","X3_C","X4_A","X5_C","CV4_B","CV2_B","CV1_B","CV3_B"
"0.0468774313697834","X1_B","X2_B","X3_C","X4_A","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.07025865092552133","X1_B","X2_B","X3_C","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.09726639656406726","X1_B","X2_B","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.12861343581731452","X1_B","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.1607261077264436","X1_B","X2_E","X3_E","X4_A","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.21494180658459403","X1_B","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.27551054439281375","X1_A","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.34291323135396995","X1_C","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.35012610204169836","X1_A","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.39273714809740023","X1_C","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.4658605583260956","X1_E","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.49389965512160156","X1_A","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.5560099903335255","X1_B","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.5654080244787748","X1_C","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.5781759467443748","X1_B","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.5798228490179478","X1_D","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.6816848584064472","X1_D","X2_E","X3_E","X4_D","X5_A","CV4_B","CV2_B","CV1_B","CV3_B"
"0.815140733138716","X1_D","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.9575038891653572","X1_D","X2_C","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.0127714030887","X1_D","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.05477852730449","X1_D","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.20062171388898","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.2564469651965466","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.3105417801438348","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.391674819640724","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.4118869662549671","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.4466051474195285","X1_B","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.4487205535716903","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.4516322680317875","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.5627126816104826","X1_B","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.5711357344800558","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.624001345289259","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.6332582945312342","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.6582809171491715","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.664437889230016","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.6885146796626027","X1_D","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.7357614342888805","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.7783425699328608","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.7950468382133742","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.926205510252472","X1_D","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.964570694174909","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.986397095639593","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"1.9972883266110646","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.066801684372587","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.086799734633603","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.154263063171913","X1_D","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.1560210773468755","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.205254723216202","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.214071330888964","X1_D","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.236825702672549","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.2877719520025988","X1_D","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.3004101413764957","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.307547459591439","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.308720863305963","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.3434115535299993","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.4344568312196024","X1_E","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.4928267887952136","X1_B","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.5834643785606355","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.588715615589791","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.6024018412837644","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.612010431873969","X1_A","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.6576324342146904","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.712965229740489","X1_D","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.723392301102717","X1_C","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"2.7344796070845394","X1_B","X2_D","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
