"t","X1","X2","X3","X4","X5","CV4","CV2","CV1","CV3"
"0.0","X1_E","X2_C","X3_E","X4_D","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.004446850819003882","X1_E","X2_E","X3_E","X4_D","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.019986871946047625","X1_E","X2_E","X3_E","X4_D","X5_C","CV4_B","CV2_B","CV1_B","CV3_B"
"0.020728756339888698","X1_E","X2_E","X3_E","X4_D","X5_A","CV4_B","CV2_B","CV1_B","CV3_B"
"0.04171941197899526","X1_E","X2_E","X3_E","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.06309601219781084","X1_E","X2_E","X3_E","X4_A","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.07622239734168422","X1_E","X2_E","X3_E","X4_B","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.09912271822332792","X1_E","X2_E","X3_C","X4_B","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.13065279553631642","X1_E","X2_E","X3_C","X4_B","X5_C","CV4_B","CV2_B","CV1_B","CV3_B"
"0.14894529898584194","X1_E","X2_E","X3_C","X4_B","X5_A","CV4_B","CV2_B","CV1_B","CV3_B"
"0.1549584638411689","X1_E","X2_E","X3_C","X4_B","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.1862452100447291","X1_E","X2_E","X3_C","X4_B","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.21494515997064725","X1_E","X2_E","X3_C","X4_B","X5_E","CV4_B","CV2_B","CV1_B","CV3_B"
"0.22588313595700363","X1_E","X2_E","X3_C","X4_B","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.2627053789188292","X1_E","X2_D","X3_C","X4_B","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.26916955463094333","X1_E","X2_B","X3_C","X4_B","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.30979156391450924","X1_E","X2_A","X3_C","X4_B","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.31125667095709136","X1_E","X2_B","X3_C","X4_B","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.3627000608440682","X1_E","X2_B","X3_C","X4_D","X5_B","CV4_B","CV2_B","CV1_B","CV3_B"
"0.4236638654341154","X1_E","X2_B","X3_C","X4_D","X5_D","CV4_B","CV2_B","CV1_B","CV3_B"
"0.4419727305333223","X1_E","X2_B","X3_C","X4_D","X5_C","CV4_B","CV2_B","CV1_B","CV3_B"
"0.44949687442624114","X1_E","X2_B","X3_C","X4_D","X5_E","CV4_B","CV2_B","CV1_B","CV3_B"
"0.5414070820579131","X1_E","X2_B","X3_C","X4_A","X5_E","CV4_B","CV2_B","CV1_B","CV3_B"
"0.5901549579680737","X1_E","X2_B","X3_C","X4_B","X5_E","CV4_B","CV2_B","CV1_B","CV3_B"
"0.5921125790757646","X1_E","X2_B","X3_C","X4_A","X5_E","CV4_B","CV2_B","CV1_B","CV3_B"
"0.6636457986156372","X1_E","X2_B","X3_C","X4_E","X5_E","CV4_B","CV2_B","CV1_B","CV3_B"
"0.6866967394432201","X1_E","X2_B","X3_C","X4_B","X5_E","CV4_B","CV2_B","CV1_B","CV3_B"
