"t","X1","X2","X3","X4","X5","CV4","CV2","CV1","CV3"
"0.0","X1_B","X2_E","X3_D","X4_E","X5_E","CV4_B","CV2_A","CV1_B","CV3_A"
"0.009308540506557647","X1_B","X2_E","X3_D","X4_A","X5_E","CV4_B","CV2_A","CV1_B","CV3_A"
"0.03224387202422442","X1_B","X2_E","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.08014624209673946","X1_B","X2_D","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.13859814511473192","X1_B","X2_D","X3_C","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.1735002550768136","X1_B","X2_D","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.240557484955696","X1_B","X2_C","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.30818371283016277","X1_C","X2_C","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.3511495781489087","X1_D","X2_C","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.3690247858974203","X1_E","X2_C","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.42518081001386276","X1_B","X2_C","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.49573799461294277","X1_B","X2_C","X3_D","X4_D","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.5778233946436865","X1_B","X2_C","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.5986235012339048","X1_B","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.6718354438463553","X1_B","X2_C","X3_D","X4_B","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.6900381797107404","X1_B","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.7082456046336347","X1_B","X2_C","X3_D","X4_D","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.7832830041781885","X1_B","X2_C","X3_D","X4_A","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.86557516877602","X1_B","X2_C","X3_D","X4_C","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.8890103671278701","X1_B","X2_C","X3_D","X4_D","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.9461451458276019","X1_B","X2_C","X3_D","X4_C","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.9670470927648575","X1_B","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"0.9957830908920675","X1_B","X2_C","X3_D","X4_B","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.0456841207297105","X1_B","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.136104942154815","X1_D","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.1774304337278583","X1_C","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.2230793906781854","X1_E","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.317017164933544","X1_E","X2_C","X3_C","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.3246035525034028","X1_E","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.3263279766188099","X1_E","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.4402867455330914","X1_E","X2_C","X3_B","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.506622006146188","X1_E","X2_C","X3_E","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.5496261400254436","X1_E","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.5547966065369818","X1_E","X2_C","X3_B","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.570930113095223","X1_E","X2_C","X3_C","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.6117375880925453","X1_E","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.6706635751323184","X1_E","X2_C","X3_E","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.68175740012648","X1_E","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.761072569958846","X1_E","X2_C","X3_E","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.7665799564911446","X1_E","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.7718599079336843","X1_E","X2_C","X3_E","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.8117449686449931","X1_E","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.8441095810537838","X1_E","X2_C","X3_C","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.8945548628629578","X1_E","X2_C","X3_B","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"1.998909243615872","X1_E","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.005535829632623","X1_E","X2_C","X3_B","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.008478429745194","X1_E","X2_C","X3_D","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.0152934898549892","X1_E","X2_C","X3_E","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.019876044913518","X1_E","X2_C","X3_B","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.0209292051380223","X1_E","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.1528341053102995","X1_A","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.22993039592159","X1_C","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.240259988332649","X1_A","X2_C","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.3725816632932184","X1_A","X2_A","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.4477537066543733","X1_A","X2_E","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.4682296288424665","X1_A","X2_A","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.5182915146674274","X1_A","X2_B","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
"2.547745671761739","X1_A","X2_E","X3_A","X4_E","X5_B","CV4_B","CV2_A","CV1_B","CV3_A"
