"t","X1","X2","X3","X4","X5","CV4","CV2","CV1","CV3"
"0.0","X1_E","X2_E","X3_A","X4_E","X5_E","CV4_B","CV2_A","CV1_B","CV3_B"
"0.008564171957669195","X1_E","X2_E","X3_A","X4_E","X5_C","CV4_B","CV2_A","CV1_B","CV3_B"
"0.025697896260221016","X1_E","X2_E","X3_A","X4_E","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.06076763430835577","X1_E","X2_E","X3_A","X4_D","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.06846854323799623","X1_E","X2_E","X3_A","X4_B","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.0876050195360028","X1_E","X2_E","X3_A","X4_D","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.09256413970421691","X1_E","X2_E","X3_A","X4_B","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.09976265854778663","X1_E","X2_E","X3_A","X4_C","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.13729396716892553","X1_B","X2_E","X3_A","X4_C","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.15538420588908974","X1_D","X2_E","X3_A","X4_C","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.19552278388552202","X1_C","X2_E","X3_A","X4_C","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.2175904703097324","X1_E","X2_E","X3_A","X4_C","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.23341929850288923","X1_B","X2_E","X3_A","X4_C","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.27521580666499085","X1_B","X2_E","X3_A","X4_C","X5_E","CV4_B","CV2_A","CV1_B","CV3_B"
"0.2823453292745588","X1_B","X2_E","X3_A","X4_C","X5_C","CV4_B","CV2_A","CV1_B","CV3_B"
"0.2970188028193797","X1_B","X2_E","X3_A","X4_C","X5_D","CV4_B","CV2_A","CV1_B","CV3_B"
"0.31056581891253665","X1_B","X2_E","X3_A","X4_C","X5_A","CV4_B","CV2_A","CV1_B","CV3_B"
"0.33440429973554636","X1_B","X2_E","X3_A","X4_C","X5_C","CV4_B","CV2_A","CV1_B","CV3_B"
"0.36970122826971297","X1_B","X2_E","X3_A","X4_C","X5_A","CV4_B","CV2_A","CV1_B","CV3_B"
"0.4150644510779432","X1_C","X2_E","X3_A","X4_C","X5_A","CV4_B","CV2_A","CV1_B","CV3_B"
"0.4226124928869368","X1_A","X2_E","X3_A","X4_C","X5_A","CV4_B","CV2_A","CV1_B","CV3_B"
"0.43623122447125234","X1_C","X2_E","X3_A","X4_C","X5_A","CV4_B","CV2_A","CV1_B","CV3_B"
