S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.0,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.03,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.06,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.09,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.12,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.15,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.18,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.21,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.24,1,1
"(-8913.0, -8347.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27158.6, -26890.5]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-3846.5, -1798.55]","(-1487.0, 1000.2]","(-13336.65, -11211.6]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-7289.0, -5396.6]","(-28117.4, -27841.3]","(-13205.3, -12496.0]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-21807.234, -20469.3]","(5975.2, 7739.0]","(-19599.2, -18437.85]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(5883.8, 7134.6]",0.27,1,1
