S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(249.25, 2177.2]","(-5451.5, -4406.25]","(-32690.4, -32690.0]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.0,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(2177.2, 4105.15]","(-5451.5, -4406.25]","(-32689.2, -32688.8]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.03,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(2177.2, 4105.15]","(-5451.5, -4406.25]","(-32689.2, -32688.8]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.06,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(249.25, 2177.2]","(-5451.5, -4406.25]","(-32690.4, -32690.0]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.09,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(2177.2, 4105.15]","(-5451.5, -4406.25]","(-32689.2, -32688.8]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.12,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(249.25, 2177.2]","(-5451.5, -4406.25]","(-32690.4, -32690.0]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.15,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(249.25, 2177.2]","(-5451.5, -4406.25]","(-32689.2, -32688.8]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.18,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(249.25, 2177.2]","(-5451.5, -4406.25]","(-32690.4, -32690.0]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.21,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(249.25, 2177.2]","(-5451.5, -4406.25]","(-32689.2, -32688.8]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.24,6,1
"(-8913.0, -8347.0]","(-16448.5, -15256.0]","(-21333.05, -20456.1]","(-17319.4, -16191.8]","(-16430.45, -14926.9]","(-27962.9, -27694.8]","(-3659.8, -1979.0]","(15258.3, 16850.0]","(-1350.2, 1492.9]","(-5894.45, -3846.5]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(249.25, 2177.2]","(-5451.5, -4406.25]","(-32691.2, -32690.8]","(-20899.8, -19690.75]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-29221.8, -28945.7]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8603.95, -8268.6]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-22906.72, -21799.0]","(14639.4, 15890.2]",0.27,6,1
