S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(2177.2, 4105.15]","(-10677.75, -9632.5]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.0,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(2177.2, 4105.15]","(-10677.75, -9632.5]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.03,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(4105.15, 6033.1]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.06,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(2177.2, 4105.15]","(-10677.75, -9632.5]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.09,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(4105.15, 6033.1]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.12,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(4105.15, 6033.1]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.15,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(4105.15, 6033.1]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.18,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(2177.2, 4105.15]","(-10677.75, -9632.5]","(-32691.2, -32690.8]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.21,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(2177.2, 4105.15]","(-10677.75, -9632.5]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28669.6, -28393.5]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.24,2,1
"(-7781.0, -7215.0]","(-14063.5, -12871.0]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-14926.9, -13423.35]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(-1487.0, 1000.2]","(-11211.6, -9086.55]","(-11936.6, -10870.2]","(4105.15, 6033.1]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-23317.9, -22108.85]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28393.5, -28117.4]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-17845.9, -16534.2]","(683.8, 2447.6]","(-21921.9, -20760.55]","(-15220.8, -14379.65]","(-20713.0, -19627.0]","(8385.4, 9636.2]",0.27,2,1
