S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(249.4, 2297.35]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-19627.0, -18541.0]","(13388.6, 14639.4]",0.0,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(249.4, 2297.35]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-19627.0, -18541.0]","(13388.6, 14639.4]",0.03,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(249.4, 2297.35]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-19627.0, -18541.0]","(13388.6, 14639.4]",0.06,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(249.4, 2297.35]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-19627.0, -18541.0]","(13388.6, 14639.4]",0.09,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(249.4, 2297.35]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-19627.0, -18541.0]","(13388.6, 14639.4]",0.12,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(2297.35, 4345.3]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-19627.0, -18541.0]","(13388.6, 14639.4]",0.15,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(2297.35, 4345.3]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-19627.0, -18541.0]","(13388.6, 14639.4]",0.18,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(249.4, 2297.35]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32689.2, -32688.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.21,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(2297.35, 4345.3]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.24,7,0
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-27426.7, -27158.6]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(4336.0, 7179.1]","(2297.35, 4345.3]","(-8948.6, -6461.4]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-1678.7, 249.25]","(-7542.0, -6496.75]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-9181.4, -7289.0]","(-28945.7, -28669.6]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(-2843.8, -1080.0]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.27,7,0
