S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32691.2, -32690.8]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.0,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32692.4, -32692.0]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.03,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.06,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.09,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32691.2, -32690.8]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.12,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.15,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.18,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32691.2, -32690.8]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.21,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.24,1,0
"(-7215.0, -6649.0]","(-4523.5, -3331.0]","(-18702.2, -17825.25]","(-13936.6, -12809.0]","(-13423.35, -11919.8]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(18441.7, 20033.4]","(-9879.5, -7036.4]","(-1798.55, 249.4]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-13003.0, -11936.6]","(249.25, 2177.2]","(-17994.5, -16949.25]","(-32690.4, -32690.0]","(-23317.9, -22108.85]","(-15286.4, -13797.8]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-14623.9, -13914.6]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(5975.2, 7739.0]","(-21921.9, -20760.55]","(-16903.1, -16061.95]","(-21799.0, -20713.0]","(10887.0, 12137.8]",0.27,1,0
