S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32692.4, -32692.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.0,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.03,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16061.95, -15220.8]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.06,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.09,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-17268.6, -16202.2]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.12,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.15,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.18,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.21,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.24,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.27,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.3,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.32999999999999996,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.36,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.39,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.42,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.44999999999999996,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32692.4, -32692.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.48,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.51,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32692.4, -32692.0]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.54,7,1
"(-8913.0, -8347.0]","(-15256.0, -14063.5]","(-19579.15, -18702.2]","(-15064.2, -13936.6]","(-13423.35, -11919.8]","(-26890.5, -26622.4]","(-7021.4, -5340.6]","(20033.4, 21625.1]","(7179.1, 10022.2]","(-3846.5, -1798.55]","(-11435.8, -8948.6]","(-17586.75, -15461.7]","(-18335.0, -17268.6]","(-3606.65, -1678.7]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-19690.75, -18481.7]","(-10820.6, -9332.0]","(-5396.6, -3504.2]","(-28669.6, -28393.5]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-20469.3, -19157.6]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(13388.6, 14639.4]",0.57,7,1
