S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-16949.25, -15904.0]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-5396.6, -3504.2]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.0,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-16949.25, -15904.0]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.03,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-16949.25, -15904.0]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.06,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-15904.0, -14858.75]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.09,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-15904.0, -14858.75]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.12,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-16949.25, -15904.0]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.15,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-16949.25, -15904.0]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.18,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-15904.0, -14858.75]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.21,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-15904.0, -14858.75]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(17141.0, 18391.8]",0.24,2,0
"(-7781.0, -7215.0]","(-8101.0, -6908.5]","(-16948.3, -16071.35]","(-9426.2, -8298.6]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(1382.6, 3063.4]","(20033.4, 21625.1]","(-1350.2, 1492.9]","(4345.3, 6393.25]","(-3974.2, -1487.0]","(-15461.7, -13336.65]","(-15135.8, -14069.4]","(-1678.7, 249.25]","(-15904.0, -14858.75]","(-32690.4, -32690.0]","(-18481.7, -17272.65]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-8268.6, -7933.25]","(-21807.234, -20469.3]","(-6371.4, -4607.6]","(-23083.25, -21921.9]","(-18585.4, -17744.25]","(-22906.72, -21799.0]","(15890.2, 17141.0]",0.27,2,0
